https://commons.cwrc.ca/orlando:0a3858af-92c1-4803-9c30-38c4dec0c22c,cablmi,"Cable, Mildred",FEMALE
https://commons.cwrc.ca/orlando:0555a559-52a7-4abf-8881-17ad1a468371,cadeje,"Cadell, Jessie Ellen",FEMALE
https://commons.cwrc.ca/orlando:a08f89ec-33c5-4294-a5b6-b0e93a783444,caesma,"Caesar, Mary",FEMALE
https://commons.cwrc.ca/orlando:70343024-d15b-46be-a9a9-f0425297c6ec,caffka,"Caffyn, Kathleen",FEMALE
https://commons.cwrc.ca/orlando:2226208c-4162-4255-bdf0-306dfe5c1653,cairel,"Cairns, Elizabeth",FEMALE
https://commons.cwrc.ca/orlando:4be0993f-6e36-4840-bff7-e2b2130829dd,cairmo,"Caird, Mona",FEMALE
https://commons.cwrc.ca/orlando:03ba7332-5c40-41bc-9043-933a0344726d,caldma,"Calderwood, Margaret",FEMALE
https://commons.cwrc.ca/orlando:b52a45ca-ef1d-43e4-aa9a-c3384dfd071c,callma,"Callcott, Maria",FEMALE
https://commons.cwrc.ca/orlando:e0dddcdd-5431-486a-b021-ace75b8c70eb,cambad,"Cambridge, Ada",FEMALE
https://commons.cwrc.ca/orlando:1f67c21c-0e38-474d-a2a2-544a4ecadf8f,campco,"Campbell, Lady Colin",FEMALE
https://commons.cwrc.ca/orlando:b8e21af0-4c2a-4577-8982-7d5166c93fc5,campdo,"Campbell, Dorothea Primrose",FEMALE
https://commons.cwrc.ca/orlando:fc90a1ae-2987-4d81-a157-5abeec9137e5,candan,"Candler, Ann",FEMALE
https://commons.cwrc.ca/orlando:29539761-c17b-4e94-b580-b62b61c16af8,cannjo,"Cannan, Joanna",FEMALE
https://commons.cwrc.ca/orlando:a0e73862-3f55-426f-9a07-4b58195e2139,cannma,"Cannan, May",FEMALE
https://commons.cwrc.ca/orlando:2adcf49c-403d-4906-8dc7-20e8645c5491,carema,"Carey, Mary",FEMALE
https://commons.cwrc.ca/orlando:a20e9eea-1c7b-4baa-bf6e-b729beabd9a2,carero,"Carey, Rosa Nouchette",FEMALE
https://commons.cwrc.ca/orlando:6b535565-ffb3-4ed2-b883-e12733d8a95b,carlja,"Carlyle, Jane Welsh",FEMALE
https://commons.cwrc.ca/orlando:c8c78905-07a6-4c36-80e3-8cef442b0543,carlma,"Carleton, Mary",FEMALE
https://commons.cwrc.ca/orlando:f864d7c8-60cd-46c7-9535-7e45be2fbd67,carpma,"Carpenter, Mary",FEMALE
https://commons.cwrc.ca/orlando:6c2c2c05-0038-4556-8975-e856ab905d10,carrdo,"Carrington, Dora",FEMALE
https://commons.cwrc.ca/orlando:13e8e380-f445-4c4b-a31e-b6aa044e01be,carrl2,"Carrington, Leonora",FEMALE
https://commons.cwrc.ca/orlando:1593f1e2-74fc-47fc-bf69-f38edc90b3b3,carsan,"Carson, Anne",FEMALE
https://commons.cwrc.ca/orlando:da6fda0b-f060-476b-a462-4f3b0eebae8d,carsca,"Carswell, Catherine",FEMALE
https://commons.cwrc.ca/orlando:4efd40b1-931f-4e12-805d-2417a71dfddc,cartan,"Carter, Angela",FEMALE
https://commons.cwrc.ca/orlando:034e8864-5ee0-452e-a4f6-ba5e1c72071f,cartba,"Cartland, Barbara",FEMALE
https://commons.cwrc.ca/orlando:5b3ab4d6-947b-4c52-b05d-0ff31d9425c1,cartel,"Carter, Elizabeth",FEMALE
https://commons.cwrc.ca/orlando:75573a5b-821d-4886-84ce-789a094ec509,carylu,"Cary, Lucy",FEMALE
https://commons.cwrc.ca/orlando:9cc0dc59-8c6e-4f7e-a0eb-26110e690dda,carym2,"Cary, Mary",FEMALE
https://commons.cwrc.ca/orlando:028bdbfe-4cc5-447e-b99a-ccfee9a2052b,caryma,"Cary, Mary Ann Shadd",FEMALE
https://commons.cwrc.ca/orlando:ba8987ae-6bd1-43af-90f0-556be532356b,catcma,"Catchpole, Margaret",FEMALE
https://commons.cwrc.ca/orlando:cd4e28ad-ccbc-43be-a15a-2fb31f207c94,cathwi,"Cather, Willa",FEMALE
https://commons.cwrc.ca/orlando:6ec19643-49c3-47f2-b6b3-8dd6763132fb,cavej2,"Cavendish, Lady Jane",FEMALE
