File,ID,Project ID,Record Creation Date,Record Change Date,Preferred Name,Displayed Name,Orlando Standard Name,SameAs Wikidata,SameAs VIAF,SameAs Getty,Alternate Name,Alternate Names,Historic Name,CWRC URI,Primary URI,Secondary URI
orlando_b5b81a83-2ce5-401b-9fd5-90dd5631e282,b5b81a83-2ce5-401b-9fd5-90dd5631e282,orlando,2020-09-03,2020-09-03,Society of Scottish Artists,,Society of Scottish Artists,,,,,,,https://commons.cwrc.ca/orlando:b5b81a83-2ce5-401b-9fd5-90dd5631e282,https://commons.cwrc.ca/orlando:b5b81a83-2ce5-401b-9fd5-90dd5631e282,
orlando_b5b8c077-f606-47e8-b1aa-85bb6b760254,b5b8c077-f606-47e8-b1aa-85bb6b760254,orlando,2020-09-03,2020-09-03,The Society of Women Musicians,,The Society of Women Musicians,,,,,,,https://commons.cwrc.ca/orlando:b5b8c077-f606-47e8-b1aa-85bb6b760254,https://commons.cwrc.ca/orlando:b5b8c077-f606-47e8-b1aa-85bb6b760254,
orlando_b5ef3df1-a4fe-4c05-8104-e67580b24d8d,b5ef3df1-a4fe-4c05-8104-e67580b24d8d,orlando,2020-09-02,2020-09-02,Li-Yuan-Chia Gallery,,Li-Yuan-Chia Gallery,,,,,,,https://commons.cwrc.ca/orlando:b5ef3df1-a4fe-4c05-8104-e67580b24d8d,https://commons.cwrc.ca/orlando:b5ef3df1-a4fe-4c05-8104-e67580b24d8d,
orlando_b5efe03a-68d2-4935-a216-48896dbdf615,b5efe03a-68d2-4935-a216-48896dbdf615,orlando,2020-09-02,2020-09-02,Labourer's Friend Society,,Labourer's Friend Society,,,,,,,https://commons.cwrc.ca/orlando:b5efe03a-68d2-4935-a216-48896dbdf615,https://commons.cwrc.ca/orlando:b5efe03a-68d2-4935-a216-48896dbdf615,
orlando_b604f121-f56a-4aa4-84b6-5db3d05d9807,b604f121-f56a-4aa4-84b6-5db3d05d9807,orlando,2020-09-02,2020-09-02,H. H. Brown,,H. H. Brown,,,,,,,https://commons.cwrc.ca/orlando:b604f121-f56a-4aa4-84b6-5db3d05d9807,https://commons.cwrc.ca/orlando:b604f121-f56a-4aa4-84b6-5db3d05d9807,
orlando_b605706c-fbe1-4631-931f-c241de4ef521,b605706c-fbe1-4631-931f-c241de4ef521,orlando,2020-09-02,2020-09-02,Chelsea and Westminster Hospital,,Chelsea and Westminster Hospital,,,,,,,https://commons.cwrc.ca/orlando:b605706c-fbe1-4631-931f-c241de4ef521,https://commons.cwrc.ca/orlando:b605706c-fbe1-4631-931f-c241de4ef521,
orlando_b6090149-cd48-4534-8c4a-8ec2e5616f45,b6090149-cd48-4534-8c4a-8ec2e5616f45,orlando,2020-09-02,2020-09-02,National Society for Obtaining Political Rights for Women,,National Society for Obtaining Political Rights for Women,,,,,,,https://commons.cwrc.ca/orlando:b6090149-cd48-4534-8c4a-8ec2e5616f45,https://commons.cwrc.ca/orlando:b6090149-cd48-4534-8c4a-8ec2e5616f45,
orlando_b60db1c3-4143-47a9-9ff1-b023b1217909,b60db1c3-4143-47a9-9ff1-b023b1217909,orlando,2020-09-02,2020-09-02,House of Correction,,House of Correction,,,,,,,https://commons.cwrc.ca/orlando:b60db1c3-4143-47a9-9ff1-b023b1217909,https://commons.cwrc.ca/orlando:b60db1c3-4143-47a9-9ff1-b023b1217909,
orlando_b617d491-adec-42b6-9dab-5c25be5b0fc2,b617d491-adec-42b6-9dab-5c25be5b0fc2,orlando,2020-09-02,2020-09-02,"Fire Service, Chelsea","Fire Service, Chelsea","Fire Service,, Chelsea",,,,,,,https://commons.cwrc.ca/orlando:b617d491-adec-42b6-9dab-5c25be5b0fc2,https://commons.cwrc.ca/orlando:b617d491-adec-42b6-9dab-5c25be5b0fc2,
orlando_b618db08-3d4f-4496-b897-e7a326274158,b618db08-3d4f-4496-b897-e7a326274158,orlando,2020-09-02,2020-09-02,Focke-Achgelis,,Focke-Achgelis,,,,,,,https://commons.cwrc.ca/orlando:b618db08-3d4f-4496-b897-e7a326274158,https://commons.cwrc.ca/orlando:b618db08-3d4f-4496-b897-e7a326274158,
orlando_b61d42bc-f8e3-4325-8329-a7426adcd4b9,b61d42bc-f8e3-4325-8329-a7426adcd4b9,orlando,2020-09-02,2020-09-02,Dramatists Play Service,,Dramatists Play Service,,,,,,,https://commons.cwrc.ca/orlando:b61d42bc-f8e3-4325-8329-a7426adcd4b9,https://commons.cwrc.ca/orlando:b61d42bc-f8e3-4325-8329-a7426adcd4b9,
orlando_b61f08c1-6fc6-435a-93eb-81888f8b2a72,b61f08c1-6fc6-435a-93eb-81888f8b2a72,orlando,2020-09-02,2020-09-02,Apothecaries' Guild,,Apothecaries' Guild,,,,,,,https://commons.cwrc.ca/orlando:b61f08c1-6fc6-435a-93eb-81888f8b2a72,https://commons.cwrc.ca/orlando:b61f08c1-6fc6-435a-93eb-81888f8b2a72,
orlando_b62173d5-1c35-4df5-a95f-a2d506c8340e,b62173d5-1c35-4df5-a95f-a2d506c8340e,orlando,2020-09-02,2020-09-02,Booker Prize,,Booker Prize,http://www.wikidata.org/entity/Q160082,,,Man Booker Prize,,,https://commons.cwrc.ca/orlando:b62173d5-1c35-4df5-a95f-a2d506c8340e,http://www.wikidata.org/entity/Q160082,
orlando_b628e460-3e9b-4e59-9edc-198c87af564a,b628e460-3e9b-4e59-9edc-198c87af564a,orlando,2020-09-02,2020-09-02,Council of State,,Council of State,,,,,,,https://commons.cwrc.ca/orlando:b628e460-3e9b-4e59-9edc-198c87af564a,https://commons.cwrc.ca/orlando:b628e460-3e9b-4e59-9edc-198c87af564a,
orlando_b639a675-6514-44ce-89a3-b3c089ca3b8a,b639a675-6514-44ce-89a3-b3c089ca3b8a,orlando,2020-09-02,2020-09-02,Fauconberg Press,,Fauconberg Press,,,,,,,https://commons.cwrc.ca/orlando:b639a675-6514-44ce-89a3-b3c089ca3b8a,https://commons.cwrc.ca/orlando:b639a675-6514-44ce-89a3-b3c089ca3b8a,
orlando_b647f3ca-f69d-491b-bb91-7c4e763a30a8,b647f3ca-f69d-491b-bb91-7c4e763a30a8,orlando,2020-09-02,2020-09-02,Meath Hospital and County Dublin Infirmary,,Meath Hospital and County Dublin Infirmary,,,,,,,https://commons.cwrc.ca/orlando:b647f3ca-f69d-491b-bb91-7c4e763a30a8,https://commons.cwrc.ca/orlando:b647f3ca-f69d-491b-bb91-7c4e763a30a8,
orlando_b654a9da-a132-4ad4-92d2-aef82900e18d,b654a9da-a132-4ad4-92d2-aef82900e18d,orlando,2020-09-02,2020-09-02,Brentano's,,Brentano's,,,,,,,https://commons.cwrc.ca/orlando:b654a9da-a132-4ad4-92d2-aef82900e18d,https://commons.cwrc.ca/orlando:b654a9da-a132-4ad4-92d2-aef82900e18d,
orlando_b65feb0a-15db-429d-9c51-c5e8ee0af724,b65feb0a-15db-429d-9c51-c5e8ee0af724,orlando,2020-09-03,2020-09-03,Robert Hall,,Robert Hall,,,,,,,https://commons.cwrc.ca/orlando:b65feb0a-15db-429d-9c51-c5e8ee0af724,https://commons.cwrc.ca/orlando:b65feb0a-15db-429d-9c51-c5e8ee0af724,
orlando_b660ea8c-98e1-4d6f-b86c-bcc712006788,b660ea8c-98e1-4d6f-b86c-bcc712006788,orlando,2020-09-02,2020-09-02,Crime Writers' Association,,Crime Writers' Association,http://www.wikidata.org/entity/Q2185131,http://viaf.org/viaf/148868095,,,,,https://commons.cwrc.ca/orlando:b660ea8c-98e1-4d6f-b86c-bcc712006788,http://viaf.org/viaf/148868095,
orlando_b66e9207-e24d-4424-b2b5-7fe8a404e686,b66e9207-e24d-4424-b2b5-7fe8a404e686,orlando,2020-09-03,2020-09-03,Poets' Workshop,,Poets' Workshop,,,,,,,https://commons.cwrc.ca/orlando:b66e9207-e24d-4424-b2b5-7fe8a404e686,https://commons.cwrc.ca/orlando:b66e9207-e24d-4424-b2b5-7fe8a404e686,
orlando_b67325ec-7544-4526-a295-fd535015b12a,b67325ec-7544-4526-a295-fd535015b12a,orlando,2022-09-14,,Queer Britain,,,http://www.wikidata.org/entity/Q110687141,,,,,,https://commons.cwrc.ca/orlando:b67325ec-7544-4526-a295-fd535015b12a,http://www.wikidata.org/entity/Q110687141,
orlando_b68b6ec1-dda9-4ecd-8b35-fc85dc2e6a31,b68b6ec1-dda9-4ecd-8b35-fc85dc2e6a31,orlando,2020-09-02,2020-09-02,Coach House Press,,Coach House Press,,http://viaf.org/viaf/155888541,,,,,https://commons.cwrc.ca/orlando:b68b6ec1-dda9-4ecd-8b35-fc85dc2e6a31,http://viaf.org/viaf/155888541,
orlando_b6a14cc6-5ff5-419b-82fa-d694dde329fc,b6a14cc6-5ff5-419b-82fa-d694dde329fc,orlando,2020-09-02,2020-09-02,Nine Elms Flower Mission,,Nine Elms Flower Mission,,,,,,,https://commons.cwrc.ca/orlando:b6a14cc6-5ff5-419b-82fa-d694dde329fc,https://commons.cwrc.ca/orlando:b6a14cc6-5ff5-419b-82fa-d694dde329fc,
orlando_b6c1ea75-3c1f-4a47-8105-cf9ba2e00c08,b6c1ea75-3c1f-4a47-8105-cf9ba2e00c08,orlando,2020-09-03,2020-09-03,Transcendental Club,,Transcendental Club,http://www.wikidata.org/entity/Q945559,,,,,,https://commons.cwrc.ca/orlando:b6c1ea75-3c1f-4a47-8105-cf9ba2e00c08,http://www.wikidata.org/entity/Q945559,
orlando_b6c942cc-800b-4d78-80cf-99e1bd6d9dea,b6c942cc-800b-4d78-80cf-99e1bd6d9dea,orlando,2020-09-03,2020-09-03,UKIP,,UKIP,,http://viaf.org/viaf/147958869,,UK Independence Party,,,https://commons.cwrc.ca/orlando:b6c942cc-800b-4d78-80cf-99e1bd6d9dea,http://viaf.org/viaf/147958869,
orlando_b6d3d565-2c8b-46f5-9465-f7f1e431aaab,b6d3d565-2c8b-46f5-9465-f7f1e431aaab,orlando,2020-09-02,2020-09-02,Ocean Accident and Guarantee Corporation Limited,,Ocean Accident and Guarantee Corporation Limited,,,,,,,https://commons.cwrc.ca/orlando:b6d3d565-2c8b-46f5-9465-f7f1e431aaab,https://commons.cwrc.ca/orlando:b6d3d565-2c8b-46f5-9465-f7f1e431aaab,
orlando_b6d4e679-db26-403a-8f2c-e6bf242aa62c,b6d4e679-db26-403a-8f2c-e6bf242aa62c,orlando,2020-09-03,2020-09-03,Summerhill School,,Summerhill School,,http://viaf.org/viaf/55422680,,,,,https://commons.cwrc.ca/orlando:b6d4e679-db26-403a-8f2c-e6bf242aa62c,http://viaf.org/viaf/55422680,
orlando_b6d9f64b-62db-488d-8243-39731b25966a,b6d9f64b-62db-488d-8243-39731b25966a,orlando,2020-09-02,2020-09-02,Irish Literary Theatre,,Irish Literary Theatre,,http://viaf.org/viaf/315662417 | http://viaf.org/viaf/146714688,,,,,https://commons.cwrc.ca/orlando:b6d9f64b-62db-488d-8243-39731b25966a,http://viaf.org/viaf/315662417,
orlando_b6db0fbe-1188-44ac-b963-626d9623fb79,b6db0fbe-1188-44ac-b963-626d9623fb79,orlando,2020-09-02,2020-09-02,Feminist Archive,,Feminist Archive,,,,,,,https://commons.cwrc.ca/orlando:b6db0fbe-1188-44ac-b963-626d9623fb79,https://commons.cwrc.ca/orlando:b6db0fbe-1188-44ac-b963-626d9623fb79,
orlando_b6df3b2e-70e8-4b23-954f-ecad15812618,b6df3b2e-70e8-4b23-954f-ecad15812618,orlando,2020-09-02,2020-09-02,Man Act,,Man Act,,,,,,,https://commons.cwrc.ca/orlando:b6df3b2e-70e8-4b23-954f-ecad15812618,https://commons.cwrc.ca/orlando:b6df3b2e-70e8-4b23-954f-ecad15812618,
orlando_b6e33f81-1f18-4ade-92e4-e59bdba7a081,b6e33f81-1f18-4ade-92e4-e59bdba7a081,orlando,2020-09-03,2020-09-03,Vatican Library,,Vatican Library,,http://viaf.org/viaf/146085455 | http://viaf.org/viaf/9804166928434043980003,,,,,https://commons.cwrc.ca/orlando:b6e33f81-1f18-4ade-92e4-e59bdba7a081,http://viaf.org/viaf/146085455,
orlando_b6f77f4d-668d-4349-816c-8909ceb0d786,b6f77f4d-668d-4349-816c-8909ceb0d786,orlando,2020-09-03,2020-09-03,Société Fraternelle des Deux Sexes,,Société Fraternelle des Deux Sexes,,,,Societe Fraternelle des Deux Sexes,,,https://commons.cwrc.ca/orlando:b6f77f4d-668d-4349-816c-8909ceb0d786,https://commons.cwrc.ca/orlando:b6f77f4d-668d-4349-816c-8909ceb0d786,
orlando_b6f8e684-9698-4e58-b5d6-d4b49d784e46,b6f8e684-9698-4e58-b5d6-d4b49d784e46,orlando,2022-08-11,,Sheffield Museums,,,,http://viaf.org/viaf/7181151002124030280005/#Museums_Sheffield,,,,,https://commons.cwrc.ca/orlando:b6f8e684-9698-4e58-b5d6-d4b49d784e46,http://viaf.org/viaf/7181151002124030280005/#Museums_Sheffield,
orlando_b706c653-3cbb-4918-ba33-b53dd7725dfd,b706c653-3cbb-4918-ba33-b53dd7725dfd,orlando,2020-09-02,2020-09-02,International Cipherwriting Company,,International Cipherwriting Company,,,,,,,https://commons.cwrc.ca/orlando:b706c653-3cbb-4918-ba33-b53dd7725dfd,https://commons.cwrc.ca/orlando:b706c653-3cbb-4918-ba33-b53dd7725dfd,
orlando_b70b3d4c-1de6-465b-b970-47a65c7ace9a,b70b3d4c-1de6-465b-b970-47a65c7ace9a,orlando,2020-09-02,2020-09-02,Cabinet,,Cabinet,http://www.wikidata.org/entity/Q112014,,,,,,https://commons.cwrc.ca/orlando:b70b3d4c-1de6-465b-b970-47a65c7ace9a,http://www.wikidata.org/entity/Q112014,
orlando_b718c049-a83f-4afc-b604-7b6c27b65bcf,b718c049-a83f-4afc-b604-7b6c27b65bcf,orlando,2020-09-02,2020-09-02,Centaur,,Centaur,,http://viaf.org/viaf/146733182,,Centaur Press,,,https://commons.cwrc.ca/orlando:b718c049-a83f-4afc-b604-7b6c27b65bcf,http://viaf.org/viaf/146733182,
orlando_b7261f43-f147-4af9-8dba-9383099b9cbe,b7261f43-f147-4af9-8dba-9383099b9cbe,orlando,2020-09-02,2020-09-02,English Seminary,,English Seminary,,,,,,,https://commons.cwrc.ca/orlando:b7261f43-f147-4af9-8dba-9383099b9cbe,https://commons.cwrc.ca/orlando:b7261f43-f147-4af9-8dba-9383099b9cbe,
orlando_b72fde1c-92ca-424b-92eb-e49ef628b672,b72fde1c-92ca-424b-92eb-e49ef628b672,orlando,2020-09-02,2020-09-02,Northern Newspaper Syndicate,,Northern Newspaper Syndicate,,,,,,,https://commons.cwrc.ca/orlando:b72fde1c-92ca-424b-92eb-e49ef628b672,https://commons.cwrc.ca/orlando:b72fde1c-92ca-424b-92eb-e49ef628b672,
orlando_b7388c7e-021f-4282-ac8d-5a7b1f2312f2,b7388c7e-021f-4282-ac8d-5a7b1f2312f2,orlando,2020-09-02,2020-09-02,Jewish League for Women's Suffrage,,Jewish League for Women's Suffrage,,,,,,,https://commons.cwrc.ca/orlando:b7388c7e-021f-4282-ac8d-5a7b1f2312f2,https://commons.cwrc.ca/orlando:b7388c7e-021f-4282-ac8d-5a7b1f2312f2,
orlando_b7418165-9ebc-4809-8a8f-9239303ecd7f,b7418165-9ebc-4809-8a8f-9239303ecd7f,orlando,2020-09-02,2020-09-02,East India Railway Company,,East India Railway Company,,,,,,,https://commons.cwrc.ca/orlando:b7418165-9ebc-4809-8a8f-9239303ecd7f,https://commons.cwrc.ca/orlando:b7418165-9ebc-4809-8a8f-9239303ecd7f,
orlando_b7428353-5c06-43c7-a9f9-ae58cd21d3c7,b7428353-5c06-43c7-a9f9-ae58cd21d3c7,orlando,2020-09-03,2020-09-03,Scientific Press,,Scientific Press,,,,,,,https://commons.cwrc.ca/orlando:b7428353-5c06-43c7-a9f9-ae58cd21d3c7,https://commons.cwrc.ca/orlando:b7428353-5c06-43c7-a9f9-ae58cd21d3c7,
orlando_b742982e-d186-430a-a05a-8ad9969be5fb,b742982e-d186-430a-a05a-8ad9969be5fb,orlando,2020-09-03,2020-09-03,Royal Commission on Historical Monuments,,Royal Commission on Historical Monuments,,,,,,,https://commons.cwrc.ca/orlando:b742982e-d186-430a-a05a-8ad9969be5fb,https://commons.cwrc.ca/orlando:b742982e-d186-430a-a05a-8ad9969be5fb,
orlando_b743843c-6b80-4995-9aba-3d6fba3df0ae,b743843c-6b80-4995-9aba-3d6fba3df0ae,orlando,2020-09-02,2020-09-02,Garlands Asylum,,Garlands Asylum,,,,,,,https://commons.cwrc.ca/orlando:b743843c-6b80-4995-9aba-3d6fba3df0ae,https://commons.cwrc.ca/orlando:b743843c-6b80-4995-9aba-3d6fba3df0ae,
orlando_b7500ec9-ff75-4802-8c36-53e1bee8215b,b7500ec9-ff75-4802-8c36-53e1bee8215b,orlando,2020-09-02,2020-09-02,Linen and Woolen Drapers Cottage Homes,,Linen and Woolen Drapers Cottage Homes,,,,,,,https://commons.cwrc.ca/orlando:b7500ec9-ff75-4802-8c36-53e1bee8215b,https://commons.cwrc.ca/orlando:b7500ec9-ff75-4802-8c36-53e1bee8215b,
orlando_b75972c4-dc5a-4734-98af-6da077eabef4,b75972c4-dc5a-4734-98af-6da077eabef4,orlando,2020-09-02,2020-09-02,F. F. Lovell,,F. F. Lovell,,,,,,,https://commons.cwrc.ca/orlando:b75972c4-dc5a-4734-98af-6da077eabef4,https://commons.cwrc.ca/orlando:b75972c4-dc5a-4734-98af-6da077eabef4,
orlando_b76a1af4-88ca-4169-b58d-3fa1d37119b4,b76a1af4-88ca-4169-b58d-3fa1d37119b4,orlando,2020-09-03,2020-09-03,Society of Artists of Great Britain,,Society of Artists of Great Britain,,,,,,,https://commons.cwrc.ca/orlando:b76a1af4-88ca-4169-b58d-3fa1d37119b4,https://commons.cwrc.ca/orlando:b76a1af4-88ca-4169-b58d-3fa1d37119b4,
orlando_b77aff71-d0e7-4a06-90a6-7100515d52f1,b77aff71-d0e7-4a06-90a6-7100515d52f1,orlando,2020-09-02,2020-09-02,Community of the Mission Sisters of the Holy Name of Jesus,,Community of the Mission Sisters of the Holy Name of Jesus,,,,,,,https://commons.cwrc.ca/orlando:b77aff71-d0e7-4a06-90a6-7100515d52f1,https://commons.cwrc.ca/orlando:b77aff71-d0e7-4a06-90a6-7100515d52f1,
orlando_b780264c-4f8d-49b1-bd00-82940a66694f,b780264c-4f8d-49b1-bd00-82940a66694f,orlando,2020-09-02,2020-09-02,John Rylands Library,,John Rylands Library,http://www.wikidata.org/entity/Q1236267,http://viaf.org/viaf/312795145,,,,,https://commons.cwrc.ca/orlando:b780264c-4f8d-49b1-bd00-82940a66694f,http://viaf.org/viaf/312795145,
orlando_b788806f-3f70-4e5e-801d-148a2d64699c,b788806f-3f70-4e5e-801d-148a2d64699c,orlando,2020-09-03,2020-09-03,Salisbury Hospital,,Salisbury Hospital,,,,,,,https://commons.cwrc.ca/orlando:b788806f-3f70-4e5e-801d-148a2d64699c,https://commons.cwrc.ca/orlando:b788806f-3f70-4e5e-801d-148a2d64699c,
orlando_b791a05a-b9f9-4e87-b561-256472193c7b,b791a05a-b9f9-4e87-b561-256472193c7b,orlando,2020-09-03,2020-09-03,Phoenix Fire Insurance Company,,Phoenix Fire Insurance Company,,,,,,,https://commons.cwrc.ca/orlando:b791a05a-b9f9-4e87-b561-256472193c7b,https://commons.cwrc.ca/orlando:b791a05a-b9f9-4e87-b561-256472193c7b,
orlando_b79be432-e264-4368-819a-bcaaca5ab21b,b79be432-e264-4368-819a-bcaaca5ab21b,orlando,2020-09-03,2020-09-03,Woodard Schools,,Woodard Schools,http://www.wikidata.org/entity/Q6604238,,,,,,https://commons.cwrc.ca/orlando:b79be432-e264-4368-819a-bcaaca5ab21b,http://www.wikidata.org/entity/Q6604238,
orlando_b79e3d5a-3827-49b1-ae75-68ca0d53b5ed,b79e3d5a-3827-49b1-ae75-68ca0d53b5ed,orlando,2020-09-02,2020-09-02,Holywell Press,,Holywell Press,,,,,,,https://commons.cwrc.ca/orlando:b79e3d5a-3827-49b1-ae75-68ca0d53b5ed,https://commons.cwrc.ca/orlando:b79e3d5a-3827-49b1-ae75-68ca0d53b5ed,
orlando_b7bf1332-776d-42cb-bbbb-42350112a839,b7bf1332-776d-42cb-bbbb-42350112a839,orlando,2020-09-02,2020-09-02,Everyman,,Everyman,,,,Everyman's Library,,,https://commons.cwrc.ca/orlando:b7bf1332-776d-42cb-bbbb-42350112a839,https://commons.cwrc.ca/orlando:b7bf1332-776d-42cb-bbbb-42350112a839,
orlando_b7dad3c8-3f3e-4c96-8c77-28a11f8d8b70,b7dad3c8-3f3e-4c96-8c77-28a11f8d8b70,orlando,2020-09-03,2020-09-03,Preservation Microfilming Office,,Preservation Microfilming Office,,,,,,,https://commons.cwrc.ca/orlando:b7dad3c8-3f3e-4c96-8c77-28a11f8d8b70,https://commons.cwrc.ca/orlando:b7dad3c8-3f3e-4c96-8c77-28a11f8d8b70,
orlando_b7e110b7-6379-46a1-98df-3c08ce8a8379,b7e110b7-6379-46a1-98df-3c08ce8a8379,orlando,2020-09-03,2020-09-03,Ordre des Arts et des Lettres,,Ordre des Arts et des Lettres,,,,,,,https://commons.cwrc.ca/orlando:b7e110b7-6379-46a1-98df-3c08ce8a8379,https://commons.cwrc.ca/orlando:b7e110b7-6379-46a1-98df-3c08ce8a8379,
orlando_b7e28847-7670-4eb1-9a9b-e1a077b9dfe6,b7e28847-7670-4eb1-9a9b-e1a077b9dfe6,orlando,2020-09-02,2020-09-02,Ballitore School,,Ballitore School,,http://viaf.org/viaf/133754894,,,,,https://commons.cwrc.ca/orlando:b7e28847-7670-4eb1-9a9b-e1a077b9dfe6,http://viaf.org/viaf/133754894,
orlando_b7e5afb6-0de1-4110-95dd-f1b64a8cfcba,b7e5afb6-0de1-4110-95dd-f1b64a8cfcba,orlando,2020-09-02,2020-09-02,"New Theatre, Bath","New Theatre, Bath","New Theatre,, Bath",,,,,,,https://commons.cwrc.ca/orlando:b7e5afb6-0de1-4110-95dd-f1b64a8cfcba,https://commons.cwrc.ca/orlando:b7e5afb6-0de1-4110-95dd-f1b64a8cfcba,
orlando_b7fcf919-5e2e-4042-bf3b-5f02509d2feb,b7fcf919-5e2e-4042-bf3b-5f02509d2feb,orlando,2020-09-02,2020-09-02,Australian National University,,Australian National University,,http://viaf.org/viaf/148378767,,,,,https://commons.cwrc.ca/orlando:b7fcf919-5e2e-4042-bf3b-5f02509d2feb,http://viaf.org/viaf/148378767,
orlando_b7ff51ea-6b39-45fa-8a99-bcdb1ee29ca2,b7ff51ea-6b39-45fa-8a99-bcdb1ee29ca2,orlando,2020-09-02,2020-09-02,Belleville Mechanics' Institute,,Belleville Mechanics' Institute,,,,,,,https://commons.cwrc.ca/orlando:b7ff51ea-6b39-45fa-8a99-bcdb1ee29ca2,https://commons.cwrc.ca/orlando:b7ff51ea-6b39-45fa-8a99-bcdb1ee29ca2,
orlando_b80c502f-f3fa-4bb6-b623-1823571be747,b80c502f-f3fa-4bb6-b623-1823571be747,orlando,2020-09-03,2020-09-03,University of KwaZulu-Natal,,University of KwaZulu-Natal,,http://viaf.org/viaf/136468919,,University of Natal,,,https://commons.cwrc.ca/orlando:b80c502f-f3fa-4bb6-b623-1823571be747,http://viaf.org/viaf/136468919,
orlando_b818fbb3-73f0-425d-9694-7422c1afaf8d,b818fbb3-73f0-425d-9694-7422c1afaf8d,orlando,2020-09-03,2020-09-03,PAL Screenwriting Lab,,PAL Screenwriting Lab,,,,,,,https://commons.cwrc.ca/orlando:b818fbb3-73f0-425d-9694-7422c1afaf8d,https://commons.cwrc.ca/orlando:b818fbb3-73f0-425d-9694-7422c1afaf8d,
orlando_b8192b06-04d5-4db8-b41b-5d21a8ca7696,b8192b06-04d5-4db8-b41b-5d21a8ca7696,orlando,2020-09-02,2020-09-02,Folio Society,,Folio Society,,http://viaf.org/viaf/130276384,,,,,https://commons.cwrc.ca/orlando:b8192b06-04d5-4db8-b41b-5d21a8ca7696,http://viaf.org/viaf/130276384,
orlando_b827c7a6-2cd4-46cb-9fd5-5fc64bd0e8dd,b827c7a6-2cd4-46cb-9fd5-5fc64bd0e8dd,orlando,2020-09-03,2020-09-03,Soho Poly,,Soho Poly,http://www.wikidata.org/entity/Q55840941,,,,,,https://commons.cwrc.ca/orlando:b827c7a6-2cd4-46cb-9fd5-5fc64bd0e8dd,http://www.wikidata.org/entity/Q55840941,
orlando_b82a2c13-f91b-4510-8242-e4dcd1bf25b6,b82a2c13-f91b-4510-8242-e4dcd1bf25b6,orlando,2020-09-02,2020-09-02,Camden Theatre,,Camden Theatre,,http://viaf.org/viaf/145684046,,,,,https://commons.cwrc.ca/orlando:b82a2c13-f91b-4510-8242-e4dcd1bf25b6,http://viaf.org/viaf/145684046,
orlando_b831fda9-90d6-4a73-8c84-622d7c1471ba,b831fda9-90d6-4a73-8c84-622d7c1471ba,orlando,2020-09-02,2020-09-02,Dawson Elementary School,,Dawson Elementary School,,,,,,,https://commons.cwrc.ca/orlando:b831fda9-90d6-4a73-8c84-622d7c1471ba,https://commons.cwrc.ca/orlando:b831fda9-90d6-4a73-8c84-622d7c1471ba,
orlando_b8325922-4285-422f-8cb8-08151923e33a,b8325922-4285-422f-8cb8-08151923e33a,orlando,2020-09-03,2020-09-03,"University College, Northampton","University College, Northampton","University College,, Northampton",,http://viaf.org/viaf/234775124,,,,,https://commons.cwrc.ca/orlando:b8325922-4285-422f-8cb8-08151923e33a,http://viaf.org/viaf/234775124,
orlando_b83aaa15-9065-4a5e-a9d7-30830f260700,b83aaa15-9065-4a5e-a9d7-30830f260700,orlando,2020-09-03,2020-09-03,Wages for Housework,,Wages for Housework,,,,,,,https://commons.cwrc.ca/orlando:b83aaa15-9065-4a5e-a9d7-30830f260700,https://commons.cwrc.ca/orlando:b83aaa15-9065-4a5e-a9d7-30830f260700,
orlando_b83b1b71-7836-4404-b769-086f416746b0,b83b1b71-7836-4404-b769-086f416746b0,orlando,2020-09-03,2020-09-03,Savoy Theatre,,Savoy Theatre,,http://viaf.org/viaf/139078708,,,,,https://commons.cwrc.ca/orlando:b83b1b71-7836-4404-b769-086f416746b0,http://viaf.org/viaf/139078708,
orlando_b83de2ee-dcf1-4e38-a3d2-f65682a05d08,b83de2ee-dcf1-4e38-a3d2-f65682a05d08,orlando,2020-09-02,2020-09-02,Detection Club,,Detection Club,http://www.wikidata.org/entity/Q1624064,http://viaf.org/viaf/132021389 | http://viaf.org/viaf/138694251 | http://viaf.org/viaf/107151302925948660925,,,,,https://commons.cwrc.ca/orlando:b83de2ee-dcf1-4e38-a3d2-f65682a05d08,http://www.wikidata.org/entity/Q1624064,http://viaf.org/viaf/132021389
orlando_b85cbe8f-077a-4486-8191-5a15f27f4f4c,b85cbe8f-077a-4486-8191-5a15f27f4f4c,orlando,2020-09-02,2020-09-02,Guggenheim Jeune,,Guggenheim Jeune,,,,,,,https://commons.cwrc.ca/orlando:b85cbe8f-077a-4486-8191-5a15f27f4f4c,https://commons.cwrc.ca/orlando:b85cbe8f-077a-4486-8191-5a15f27f4f4c,
orlando_b8616bc5-e94e-4357-aeff-fccb04b796ab,b8616bc5-e94e-4357-aeff-fccb04b796ab,orlando,2020-09-03,2020-09-03,University of Wales Centre for Advanced Welsh and Celtic Studies,,University of Wales Centre for Advanced Welsh and Celtic Studies,,,,,,,https://commons.cwrc.ca/orlando:b8616bc5-e94e-4357-aeff-fccb04b796ab,https://commons.cwrc.ca/orlando:b8616bc5-e94e-4357-aeff-fccb04b796ab,
