ADDRESS,LINK1
"San Marino,California,USA",www.geonames.org/5392400
"San Remo,Italy",www.geonames.org/3167777
"San Sebastian,Spain",www.geonames.org/3110044
"Sana'a,Yemen",www.geonames.org/71137
"Sanary-sur-Mer,Provence,France",www.geonames.org/2976258
"Sancerre,France",www.geonames.org/2976251
"Sandaig,Scotland",www.geonames.org/9883790
"Sandford,Devon,England",www.geonames.org/2638593
"Sandgate,Kent,England",www.geonames.org/2638588
"Sandhurst,Berkshire,England",www.geonames.org/7292856
"Sandhurst,Surrey,England",www.geonames.org/7292856
"Sandon,Staffordshire,England",www.geonames.org/2638569
"Sandwich,Kent,England",www.geonames.org/2638542
"Sandycove,Dublin,Ireland",www.geonames.org/6691043
"Sandymount,Dublin,Ireland",www.geonames.org/2961589
"Sangre de Christo mountains,USA",www.geonames.org/9645373
"Sangre de Christo,USA",http://www.geonames.org/5437836/sangre-de-cristo-mountains.html
"Sanibel,Florida,USA",www.geonames.org/4172052
"Sanquhar,Dumfriesshire,Scotland",www.geonames.org/2638520
"Sanshui,China",www.geonames.org/1789273
"Santa Barbara,California,USA",www.geonames.org/5392952
"Santa Brigida,Canary Islands,Spain",www.geonames.org/2511202
"Santa Clara Valley,USA",www.geonames.org/5393046
"Santa Cruz,California,USA",www.geonames.org/5393052
"Santa Cruz,Tenerife,Spain",www.geonames.org/2511174
"Santa Fe,New Mexico,USA",www.geonames.org/5490263
"Santa Lucia,Mount Vesuvius,Italy",www.geonames.org/8951630
"Santa Monica,California,USA",www.geonames.org/5393212
"Santander,Spain",www.geonames.org/3109718
"Santiago de Compostela,Spain",www.geonames.org/3109642
"Santiago,Chile",www.geonames.org/3871336
"Santo Domingo,Dominican Republic",www.geonames.org/3492908
"Santos,Brazil",www.geonames.org/3449433
"Sarajevo,Bosnia and Hercegovina",www.geonames.org/3191281
"Sarajevo,Bosnia",www.geonames.org/3191281
"Sarasota,Florida,USA",www.geonames.org/4172131
"Saratoga Springs,New York,USA",www.geonames.org/5136334
"Saratoga,New York,USA",www.geonames.org/5136325
"Sardhana,Uttar Pradesh,India",www.geonames.org/1257196
"Sardinia,Italy",www.geonames.org/2523227
"Sarnia,Upper Canada,Canada",www.geonames.org/6141190
"Saskatchewan,Canada",www.geonames.org/6141242
"Saskatoon,Saskatchewan,Canada",www.geonames.org/6141256
"Satara,India",www.geonames.org/1257055
"Satara,Maharashtra,India",www.geonames.org/1257055
"Satipur,India",www.geonames.org/10712274
"Sault Ste Marie,Ontario,Canada",www.geonames.org/6141439
"Sault Ste Marie,Upper Canada,Canada",www.geonames.org/6141439
"Saumur,France",www.geonames.org/2975758
"Savannah,Georgia,USA",www.geonames.org/4221552
"Savoie,France",www.geonames.org/2975518
"Savona,Italy",www.geonames.org/3167022
"Sawbridgeworth,Hertfordshire,England",www.geonames.org/2638481
"Saxony,Germany",www.geonames.org/2842567
"Scafell,England",http://www.geonames.org/2638454/scafell-pike.html
"Scaleby,Cumberland,England",www.geonames.org/2638445
"Scalford,Leicestershire,England",www.geonames.org/2638442
"Scapa Flow,Scotland",www.geonames.org/2638425
"Scarborough,Yorkshire,England",www.geonames.org/2638419
"Scarborough,Yorkshire,England'",www.geonames.org/2638419
"Scarriff,Clare,Ireland",www.geonames.org/2961574
"Scarsdale,New York,USA",www.geonames.org/5136433
"Schenectady,New York,USA",www.geonames.org/5136454
"Schwalbach,Germany",www.geonames.org/2835382
"Schwyz,Alps,Switzerland",www.geonames.org/2658665
"Scotland",www.geonames.org/2638360
"Scottish Borders,Scotland",www.geonames.org/2655192
"Scutari,Ottoman Empire",www.geonames.org/3184081
"Scutari,Turkey",www.geonames.org/738329
"Sea of Galilee,Israel",www.geonames.org/294459
"Seaford,Sussex,England",www.geonames.org/2638311
"Seaforth,Lancashire,England",www.geonames.org/2634685
"Seaforth,Ontario,Canada",www.geonames.org/6142917
"Seaham,Durham,England",www.geonames.org/2638302
"Seal,Kent,England",www.geonames.org/2638300
"Seale,Leicestershire,England",www.geonames.org/2638297
"Searsmont,Maine,USA",www.geonames.org/4978095
"Seaton Delaval,Northumberland,England",www.geonames.org/2638273
"Seaton,Devon,England",www.geonames.org/2638276
"Seattle,Washington,USA",www.geonames.org/5809844
"Sebastian,Florida,USA",www.geonames.org/4172372
"Sebastopol,Crimea,",www.geonames.org/5394165
"Sebastopol,Crimea,Russia",www.geonames.org/5394165
"Sebergham,Cumberland,England",www.geonames.org/7296394
"Secunderabad,Telangana,India",www.geonames.org/1256922
"Sedan,Ardennes,France",www.geonames.org/2975349
"Sedan,Champagne-Ardenne,France",www.geonames.org/2975349
"Sedbergh,Yorkshire,England",www.geonames.org/2638262
"Sedgehill,Wiltshire,England",www.geonames.org/2638256
"Sefton,Lancashire,England",www.geonames.org/3333192
"Seine River,France",http://www.geonames.org/2975252/seine.html
"Seine-et-Oise,France",http://vocab.getty.edu/page/tgn/1000762
"Seinäjoki,Finland",www.geonames.org/637219
"Selby,Yorkshire,England",www.geonames.org/2638235
"Seleukia,Turkey",http://vocab.getty.edu/page/tgn/6005333
"Selkirk,Selkirkshire,Scotland",www.geonames.org/2638229
"Selmeston,Sussex,England",www.geonames.org/2638220
"Selsey,Sussex,England",www.geonames.org/2638219
"Selwyn River,New Zealand",www.geonames.org/2182860
"Semidi Islands,",www.geonames.org/5873702
"Sempringham,Lincolnshire,England",www.geonames.org/6691580
"Semur,Burgundy,France",www.geonames.org/2975141
"Seneca Falls,New York,USA",www.geonames.org/5137622
"Senlis,France",www.geonames.org/2975088
"Sennen Cove,Cornwall,England",www.geonames.org/2638203
"Sens-sur-Yonne,France",www.geonames.org/2975050
"Seoul,South Korea",www.geonames.org/1835848
"Seravalle,Italy",http://www.geonames.org/6536447/serravalle-scrivia.html
"Seringapatam,India",www.geonames.org/1256807
"Settrington,Yorkshire,England",www.geonames.org/2638191
"Sevastopol,Crimea,Ukraine",www.geonames.org/694423
"Sevenoaks,Kent,England",www.geonames.org/2638187
"Seville,Andalusia,Spain",www.geonames.org/2510911
"Seville,Andulasia,Spain",www.geonames.org/2510911
"Seville,Spain",www.geonames.org/2510911
"Shabwa,Persia",www.geonames.org/1297246
"Shabwa,Yemen",www.geonames.org/70935
"Shaftesbury,Dorset,England",www.geonames.org/2638157
"Shaldon,Devon,England",www.geonames.org/7293349
"Shalford,Surrey,England",www.geonames.org/9538923
"Shamley Green,Surrey,England",www.geonames.org/11593388
"Shandong,China",www.geonames.org/1796328
"Shanghai,China",www.geonames.org/1796236
"Shankill,Dublin,Ireland",www.geonames.org/2961523
"Shannon,Clare,Ireland",www.geonames.org/3310247
"Shap,Westmorland,England",www.geonames.org/2638135
"Shapinsay,Scotland",www.geonames.org/2638133
"Shareshill,Staffordshire,England",www.geonames.org/7301288
"Sharpeville,South Africa",www.geonames.org/956162
"Sharpham,Somerset,England",www.geonames.org/7292388
"Sharpsburg,Maryland,USA",www.geonames.org/4369352
"Shediac,New Brunswick,Canada",www.geonames.org/6145669
"Sheen,Surrey,England",www.geonames.org/7292486
"Sheerness,Kent,England",www.geonames.org/2638081
"Sheffield,Yorkshire,England",www.geonames.org/2638077
"Shelburne,Nova Scotia,Canada",www.geonames.org/6145889
"Shelley,Suffolk,England",www.geonames.org/2638065
"Shenley,Hertfordshire,England",www.geonames.org/2638051
"Shensi,China",www.geonames.org/1796480
"Shenstone,Staffordshire,England",www.geonames.org/2638047
"Shepherd's Bush,Middlesex,England",http://vocab.getty.edu/page/tgn/4012707
"Shepton Mallet,Somerset,England",www.geonames.org/2638035
"Sherborne,Dorset,England",www.geonames.org/2638033
"Sherbrooke,Quebec,Canada",www.geonames.org/6146143
"Shere,Surrey,England",www.geonames.org/2638026
"Sherfield-upon-Loddon,Hampshire,England",www.geonames.org/2638024
"Sheriffhales,Shropshire,England",www.geonames.org/7292287
"Sheriffmuir,Perthshire,Scotland",http://vocab.getty.edu/page/tgn/7448029
"Sherwood Forest,England",www.geonames.org/2638012
"Shetland Islands,Scotland",www.geonames.org/2638011
"Shetland,Scotland",www.geonames.org/2638010
"Shields,Lanarkshire,Scotland",www.geonames.org/2637329
"Shifnal,Shropshire,England",www.geonames.org/2637985
"Shillingstone,Dorset,England",www.geonames.org/2637978
"Shillong,Assam,India",www.geonames.org/1256523
"Shimla,Himachal Pradesh,India",www.geonames.org/1256237
"Shipdham,Norfolk,England",www.geonames.org/2637962
"Shipham,Somerset,England",www.geonames.org/2637961
"Shipton under Wychwood,Oxfordshire,England",www.geonames.org/2637948
"Shiraz,Persia",www.geonames.org/115019
"Shoreditch,Middlesex,England",www.geonames.org/2637918
"Shoreham,Kent,England",www.geonames.org/2637917
"Shoreham,Sussex,England",www.geonames.org/2637917
"Short Beach,Connecticut,USA",www.geonames.org/4843005
"Shotesham,Norfolk,England",www.geonames.org/7299039
"Shottery,Warwickshire,England",www.geonames.org/2637904
"Shotton Colliery,Durham,England",http://vocab.getty.edu/page/tgn/1030622
"Shotts,Lanarkshire,Scotland",www.geonames.org/8015341
"Shrewsbury,Shropshire,England",www.geonames.org/2637891
"Shropshire,England",www.geonames.org/11609013
"Siberia,Russia",www.geonames.org/3536253
"Siberia,Russian Federation",www.geonames.org/2016590
"Siberia,Soviet Union",www.geonames.org/3536253
"Siberian,Russia",http://www.geonames.org/2016590/siberia.html
"Sibford Ferris,Oxfordshire,England",www.geonames.org/7298299
"Sibiu,Transylvania,Romania",www.geonames.org/667268
"Sibsey,Lincolnshire,England",www.geonames.org/2637870
"Sicily,Italy",www.geonames.org/2523118
"Sidcup,Kent,England",www.geonames.org/2637861
"Sidmouth,Devon,England",www.geonames.org/2637853
"Siena,Italy",www.geonames.org/3166548
"Sienna,Italy",www.geonames.org/3166548
"Sierra Nevadas,USA",www.geonames.org/5395648
"Sierras,USA",www.geonames.org/2182730
"Sierre,Switzerland",www.geonames.org/2658606
"Sikkim,India",www.geonames.org/1256312
"Silchar,Assam,India",www.geonames.org/1256287
"Sileby,Leicestershire,England",www.geonames.org/2637845
"Simla,India",www.geonames.org/1256237
"Simon's Town,Cape Province,South Africa",www.geonames.org/3361618
"Sinai,Egypt",www.geonames.org/347930
"Singapore,Republic of Singapore",www.geonames.org/1880252
"Sirmione,Italy",www.geonames.org/3166499
"Sirmione,Lake Garda,Italy",www.geonames.org/3166499
"Sitges,Spain",www.geonames.org/3108877
"Sittingbourne,Kent,England",www.geonames.org/2637802
"Sizewell,Suffolk,England",www.geonames.org/2637796
"Skagen,Denmark",www.geonames.org/2613939
"Skara Brae,Scotland",www.geonames.org/2637786
"Skardu,Baltistan,Pakistan",www.geonames.org/1164709
"Skegby,Nottinghamshire,England",www.geonames.org/2637765
"Skelligs,Ireland",http://www.geonames.org/2961463/skellig-islands.html
"Sketty,Glamorgan,Wales",www.geonames.org/7299733
"Skibbereen,Cork,Ireland",www.geonames.org/2961459
"Skien,Norway",www.geonames.org/3139075
"Skipton,Yorkshire,England",www.geonames.org/2637702
"Skirbeck,Lincolnshire,England",www.geonames.org/2637700
"Skopje,Macedonia",www.geonames.org/785842
"Skye,Scotland",www.geonames.org/2637681
"Skyros,Greece",www.geonames.org/253613
"Slane,Meath,Ireland",www.geonames.org/2961450
"Slaughterford,Wiltshire,England",www.geonames.org/2637662
"Sleaford,Lincolnshire,England",www.geonames.org/2637659
"Sledmere,Yorkshire,England",www.geonames.org/2637656
"Sligo Town,Sligo,Ireland",http://www.geonames.org/2961423/sligo.html
"Sligo,Ireland",www.geonames.org/2961423
"Slindon,Sussex,England",www.geonames.org/2637636
"Sliven,Bulgaria",www.geonames.org/727079
"Slough,Berkshire,England",www.geonames.org/2637627
"Slough,Buckinghamshire,England",www.geonames.org/2637627
"Smithfield,Middlesex,England",http://vocab.getty.edu/page/tgn/1030655
"Snelston,Derbyshire,England",www.geonames.org/2637583
"Snowdonia,Wales",www.geonames.org/2637568
"Snowdonia.,Wales",www.geonames.org/2637568
"Sofia,Bulgaria",www.geonames.org/727011
"Sofia,Italy",www.geonames.org/9176063
"Sofiero,Sweden",www.geonames.org/2675526
"Soham,Cambridgeshire,England",www.geonames.org/2637554
"Soho,Middlesex,England",www.geonames.org/6545173
"Soho,New York,USA",www.geonames.org/5138691
"Soissons,France",www.geonames.org/2974389
"Solapur,Maharashtra,India",www.geonames.org/1256436
"Solent,England",http://www.geonames.org/2637549/the-solent.html
"Solihull,Warwickshire,England",www.geonames.org/2637546
"Soller,Mallorca,Spain",www.geonames.org/2510821
"Solway Firth,Scotland",www.geonames.org/2637542
"Solway Firth,UK",www.geonames.org/2637542
"Somers Town,Middlesex,England",http://vocab.getty.edu/page/tgn/7029195
"Somersal Herbert,Derbyshire,England",www.geonames.org/2637534
"Somersby,Lincolnshire,England",www.geonames.org/2637533
"Somerset,England",www.geonames.org/11609046
"Somerville,Massachusetts,USA",www.geonames.org/4951257
"Somme,France",www.geonames.org/2974304
"Sonning,Berkshire,England",www.geonames.org/7297502
"Sophiatown,South Africa",www.geonames.org/948116
"Sori,Italy",www.geonames.org/3166359
"Sorrento,Bay of Naples,Italy",www.geonames.org/3166350
"Sorrento,Campania,Italy",www.geonames.org/3166350
"Sorrento,Italy",www.geonames.org/3166350
"Sosnovka,Russia",www.geonames.org/461698
"Sosnovka,Siberia,Russia",www.geonames.org/461698
"South Australia,Australia",www.geonames.org/2061327
"South Berwick,Maine,USA",www.geonames.org/4979050
"South Butler,New York,USA",www.geonames.org/5138794
"South Cadbury,Wiltshire,England",www.geonames.org/2637466
"South Carolina,USA",www.geonames.org/4597040
"South Cave,Yorkshire,England",www.geonames.org/7298461
"South Cerney,Gloucestershire,England",www.geonames.org/2637460
"South Downs,England",www.geonames.org/2637439
"South Island,New Zealand",www.geonames.org/2182504
"South Kensington,Middlesex,England",www.geonames.org/2637395
"South Luffenham,Rutland,England",www.geonames.org/7292238
"South Norwood,Surrey,England",www.geonames.org/2637357
"South Ockendon,Essex,England",www.geonames.org/2637355
"South Ormsby,Lincolnshire,England",http://vocab.getty.edu/page/tgn/7028116
"South Pass,USA",www.geonames.org/5753485
"South Sea Islands,",http://www.geonames.org/6942348/south-pacific-islands.html
"South Shields,Durham,England",www.geonames.org/2637329
"South Stoke,Sussex,England",www.geonames.org/2637317
"South" Africa,www.geonames.org/953987
"South,USA",www.geonames.org/11887752
"Southall,Middlesex,England",www.geonames.org/2637490
"Southampton,England",www.geonames.org/2637487
"Southampton,Hampshire,England",www.geonames.org/2637487
"Southbourne,Hampshire,England",www.geonames.org/2637472
"Southbourne,Sussex,England",www.geonames.org/2637472
"Southend,Essex,England",www.geonames.org/2637433
"Southern France,France",www.geonames.org/2993966
"Southgate,Norfolk,England",www.geonames.org/6621544
"Southill,Bedfordshire,England",www.geonames.org/2637398
"Southoe,Huntingdonshire,England",www.geonames.org/2637354
"Southowram,Yorkshire,England",www.geonames.org/2637350
"Southport,Lancashire,England",www.geonames.org/2637343
"Southsea,Hampshire,England",www.geonames.org/7294421
"Southwark,Surrey,England",www.geonames.org/2637299
"Southwold,Suffolk,England",www.geonames.org/2637277
"Soweto,South Africa",www.geonames.org/953781
"Spa,Belgium",www.geonames.org/2786318
"Spalatro,Croatia",http://www.geonames.org/3190261/split.html
"Spanish Netherlands,Belgium",http://vocab.getty.edu/page/tgn/8711667
"Spanish Town,Jamaica",www.geonames.org/3488465
"Sparta,Greece",www.geonames.org/253396
"Sparta,Illinois,USA",www.geonames.org/4250476
"Spaxton,Somerset,England",www.geonames.org/2637251
"Speen,Buckinghamshire,England",www.geonames.org/2637245
"Spetchley,Worcestershire,England",www.geonames.org/2637233
"Spetsai,Greece",www.geonames.org/253356
"Spitalfields,Middlesex,England",www.geonames.org/2637221
"Spithead,Hampshire,England",www.geonames.org/2637219
"Springburn,Lanarkshire,Scotland",www.geonames.org/2637197
"Springfield,Massachusetts,USA",www.geonames.org/4951788
"Springs,East Rand,South Africa",www.geonames.org/952865
"Sprowston,Norfolk,England",www.geonames.org/7295644
"Squirrel Island,USA",www.geonames.org/4979685
"Srinagar,Bengal,India",www.geonames.org/1255634
"Srinagar,Kashmir,India",www.geonames.org/1255634
"St Aigulin,France",http://www.geonames.org/6612311/saint-aigulin.html
"St Albans,Hertfordshire,England",www.geonames.org/2638867
"St Andrews,Fife,Scotland",www.geonames.org/2638864
"St Ann's,Jamaica",http://www.geonames.org/11495653/st-ann-s-bay.html
"St Asaph,Flintshire,Wales",www.geonames.org/7297866
"St Bees,Cumberland,England",www.geonames.org/7298074
"St Cloud,France",http://www.geonames.org/2981041/saint-cloud.html
"St Columb Major,Cornwall,England",www.geonames.org/7300036
"St Davids,Pembrokeshire,Wales",www.geonames.org/2638822
"St Dogmaels,Pembrokeshire,Wales",www.geonames.org/7296334
"St Gervais-les-Bains,Savoie,France",http://www.geonames.org/6443036/saint-gervais-les-bains.html
"St Gothard Pass,Switzerland",http://www.geonames.org/2658828/saint-gotthard-pass.html
"St Helena,",www.geonames.org/3370751
"St Helens,Lancashire,England",www.geonames.org/2638785
"St Helier,Jersey,England",www.geonames.org/3042091
"St Helier,Jersey,UK",www.geonames.org/3042091
"St Ives,Cornwall,England",www.geonames.org/2638778
"St John River,North America",http://www.geonames.org/4977402/saint-john-river.html
"St John's Wood,Middlesex,England",www.geonames.org/2638768
"St John's,Antigua",www.geonames.org/3576022
"St John's,Newfoundland and Labrador,Canada",www.geonames.org/6324733
"St Kew,Cornwall,England",www.geonames.org/7293104
"St Kilda,Scotland",www.geonames.org/2638762
"St Kitts,Caribbean",www.geonames.org/3575181
"St Lawrence River,Canada",www.geonames.org/6156984
"St Lawrence,Isle of Wight,England",www.geonames.org/7932001
"St Leonards,Sussex,England",www.geonames.org/2638757
"St Louis,Missouri,USA",www.geonames.org/6955119
"St Loup de Naud,France",http://www.geonames.org/6613862/saint-loup-de-naud.html
"St Malo,Brittany,France",www.geonames.org/2978640
"St Mary Bourne,Hampshire,England",www.geonames.org/8129272
"St Mary in the Marsh,Kent,England",www.geonames.org/7295317
"St Mary's,Isles of Scilly,England",www.geonames.org/3237212
"St Mary,Jamaica",www.geonames.org/3488693
"St Marylebone,Middlesex,England",www.geonames.org/6545170
"St Mawgan-in-Pydar,Cornwall,England",http://www.geonames.org/7300021/mawgan-in-pydar.html
"St Merryn,Cornwall,England",www.geonames.org/7294449
"St Mihiel,France",http://www.geonames.org/6454333/saint-mihiel.html
"St Moritz,Switzerland",www.geonames.org/2658813
"St Nazaire,France",http://www.geonames.org/6434534/saint-nazaire.html
"St Omer,France",http://www.geonames.org/2977845/saint-omer.html
"St Paul,Minnesota,USA",www.geonames.org/5045360
"St Peterburg,Russia",www.geonames.org/498817
"St Petersburg,Russia",www.geonames.org/498817
"St Petersburg,Russian Federation",www.geonames.org/498817
"St Petersburg,USSR",www.geonames.org/498817
"St Raphael,France",http://www.geonames.org/6445063/saint-raphael.html
"St Sever,Landes,France",http://www.geonames.org/6433974/saint-sever.html
"St Tropez,France",http://www.geonames.org/2976742/saint-tropez.html
"St Vincent,",www.geonames.org/11495146
"St Weonards,Herefordshire,England",www.geonames.org/7297959
"St-Germain-en-Laye,France",http://www.geonames.org/6444069/saint-germain-en-laye.html
"St-Jean-de-Luz,Pays Basque,France",www.geonames.org/2979309
"Staffa,Scotland",www.geonames.org/2637145
"Stafford,Staffordshire,England",www.geonames.org/2637142
"Staffordshire,England",www.geonames.org/11609018
"Staines,Surrey,England",www.geonames.org/2637126
"Stainton,Durham,England",www.geonames.org/2637119
"Staithes,Yorkshire,England",www.geonames.org/2637114
"Stalbridge,Dorset,England",www.geonames.org/2637111
"Stamford Hill,Middlesex,England",www.geonames.org/11669854
"Stamford,Lincolnshire,England",www.geonames.org/2637104
"Stamford,Northamptonshire,England",www.geonames.org/2637104
"Stamps,Arkansas,USA",www.geonames.org/4132194
"Stanford,California,USA",www.geonames.org/5398563
"Stanford,Worcestershire,England",www.geonames.org/2637091
"Stanislaus,California,USA",www.geonames.org/5398597
"Stanmore,Westmorland,England",www.geonames.org/2637063
"Stanningfield,Suffolk,England",www.geonames.org/2637060
"Stanton Harcourt,Oxfordshire,England",www.geonames.org/2637043
"Stanton St Bernard,Wiltshire,England",www.geonames.org/7301252
"Stanton upon Hine Heath,Shropshire,England",www.geonames.org/2637037
"Stanton,Gloucestershire,England",www.geonames.org/2637048
"Staplegrove,Somerset,England",www.geonames.org/7292436
"Stapleton,Gloucestershire,England",www.geonames.org/2637012
"Stapleton,Somerset,England",www.geonames.org/2637012
"Star,Fife,Scotland",www.geonames.org/3345152
"Starcross,Devon,England",www.geonames.org/2637008
"Staten Island,New York,USA",www.geonames.org/5139568
"Staunton Harold,Leicestershire,England",www.geonames.org/7300873
"Staverton,Wiltshire,England",www.geonames.org/2636991
"Steeple Aston,Oxfordshire,England",www.geonames.org/2636969
"Steeple Langford,Wiltshire,England",www.geonames.org/2636966
"Stepney,Middlesex,England",www.geonames.org/2636948
"Stettin,Germany",http://vocab.getty.edu/page/tgn/7007809
"Stevenage,Hertfordshire,England",www.geonames.org/2636940
"Steventon,Hampshire,England",www.geonames.org/2636936
"Stickney,South Dakota,USA",www.geonames.org/5232145
"Stiklestad,Norway",www.geonames.org/3136779
"Stinsford,Dorset,England",www.geonames.org/7302255
"Stirling,Aberdeenshire,Scotland",www.geonames.org/2636910
"Stirling,Stirlingshire,Scotland",www.geonames.org/2636910
"Stirlingshire,Scotland",www.geonames.org/2636909
"Stockbridge,Massachusetts,USA",www.geonames.org/4952078
"Stockholm,Sweden",www.geonames.org/2673730
"Stockport,Cheshire,England",www.geonames.org/2636882
"Stockton,California,USA",www.geonames.org/5399020
"Stockton-on-Tees,Durham,England",www.geonames.org/2636876
"Stockwell,Middlesex,England",www.geonames.org/6690823
"Stockwell,Surrey,England",www.geonames.org/6690823
"Stoke Bishop,Gloucestershire,England",www.geonames.org/11592098
"Stoke Newington,Middlesex,England",www.geonames.org/2636843
"Stoke,Gloucestershire,England",www.geonames.org/7301571
"Stoke,Surrey,England",www.geonames.org/7301571
"Stoke-on-Trent,Staffordshire,England",www.geonames.org/2636841
"Stokenchurch,Oxfordshire,England",www.geonames.org/2636844
"Stokesley,Yorkshire,England",www.geonames.org/2636830
"Stone,Staffordshire,England",www.geonames.org/2636804
"Stonegrave,Yorkshire,England",www.geonames.org/2636816
"Stonehaven,Kincardineshire,Scotland",www.geonames.org/2636814
"Stonehouse,Devon,England",www.geonames.org/2636811
"Stoneleigh,Warwickshire,England",www.geonames.org/2636809
"Stoney Creek,Ontario,Canada",www.geonames.org/6157390
"Stonham Aspall,Suffolk,England",www.geonames.org/2636800
"Stony Brook,New York,USA",www.geonames.org/5139865
"Stony Lake,Canada",www.geonames.org/6157513
"Stony Stratford,Buckinghamshire,England",www.geonames.org/7301831
"Storrington,Sussex,England",www.geonames.org/2636786
"Stoughton,Leicestershire,England",www.geonames.org/2636780
"Stourbridge,Worcestershire,England",www.geonames.org/2636769
"Stourpaine,Dorset,England",www.geonames.org/2636768
"Stourton Caundle,Dorset,England",www.geonames.org/2636764
"Stow-on-the-Wold,Gloucestershire,England",www.geonames.org/2636748
"Stowe,Buckinghamshire,England",www.geonames.org/7287954
"Stowey,Somerset,England",www.geonames.org/2636751
"Stowlangtoft,Suffolk,England",www.geonames.org/7297303
"Stowmarket,Suffolk,England",www.geonames.org/2636749
"Stowting,Kent,England",www.geonames.org/2636746
"Strabane,Tyrone,Ireland",http://www.geonames.org/2636745/strabane-district.html
"Stradbroke,Suffolk,England",www.geonames.org/2636738
"Stradishall,Stradishall,England",www.geonames.org/2636737
"Stradishall,Suffolk,England",www.geonames.org/2636737
"Strait of Gibraltar,",www.geonames.org/2363256
"Strandhill,Sligo,Ireland",www.geonames.org/2963025
"Stranorlar,Donegal,Ireland",www.geonames.org/2961337
"Strasbourg,France",www.geonames.org/2973783
"Stratford upon Avon,Warwickshire,England",www.geonames.org/2636713
"Stratford,Essex,England",www.geonames.org/2636714
"Stratford,Ontario,Canada",www.geonames.org/6157977
"Stratford-upon-Avon,Warwickshire,England",www.geonames.org/2636713
"Strathaven,Lanarkshire,Scotland",www.geonames.org/2636710
"Strathclyde,Scotland",www.geonames.org/2636703
"Strathpeffer,Ross-shire,Scotland",www.geonames.org/2636689
"Stratton,Hampshire,England",www.geonames.org/2636682
"Streatham,Surrey,England",www.geonames.org/2636675
"Strokestown,Roscommon,Ireland",www.geonames.org/2961327
"Strood,Kent,England",www.geonames.org/2636619
"Stroud,Gloucestershire,England",www.geonames.org/2636616
"Studland Bay,Dorset,England",www.geonames.org/3212972
"Sturminster Newton,Dorset,England",www.geonames.org/2636583
"Stuttgart,Germany",www.geonames.org/2825297
"Styria,Austria",www.geonames.org/2764581
"Suchow,China",www.geonames.org/1786770
"Sudbury Park,Middlesex,England",www.geonames.org/2636562
"Sudbury,Suffolk,England",www.geonames.org/2636564
"Sudeley,Gloucestershire,England",www.geonames.org/7300630
"Suez Canal,Egypt",www.geonames.org/347712
"Suez,Egypt",www.geonames.org/359796
"Suffern,New York,USA",www.geonames.org/5140072
"Suffolk,England",www.geonames.org/11609019
"Sulawesi,Indonesia",www.geonames.org/9062340
"Sullington,Sussex,England",http://www.geonames.org/7292757/storrington-and-sullington.html
"Sumatra,Indonesia",www.geonames.org/1626198
"Sunbury,North Carolina,USA",www.geonames.org/4494034
"Sunbury,Surrey,England",www.geonames.org/9613013
"Sunderland,Durham,England",www.geonames.org/2636531
"Sundridge,Kent,England",www.geonames.org/2636525
"Sunningdale,Berkshire,England",www.geonames.org/7292768
"Surabaya,Indonesia",www.geonames.org/1625822
"Surat,India",www.geonames.org/1255364
"Surbiton,Surrey,England",www.geonames.org/6690866
"Surrey,England",www.geonames.org/11609020
"Sussex,England",www.geonames.org/2636510
"Sutherland,Scotland",www.geonames.org/2636507
"Sutton Coldfield,Warwickshire,England",www.geonames.org/2636486
"Sutton Courtenay,Oxfordshire,England",www.geonames.org/2636485
"Sutton,Bedfordshire,England",www.geonames.org/2636503
"Sutton,Somerset,England",www.geonames.org/2636503
"Sutton,Suffolk,England",www.geonames.org/2636503
"Sutton,Surrey,England",www.geonames.org/2636503
"Suva,Fiji",www.geonames.org/2198148
"Suwanee River,USA",www.geonames.org/4174559
"Swaffham Prior,Cambridgeshire,England",www.geonames.org/2636462
"Swaffham Prior,Norfolk,England",www.geonames.org/2636462
"Swaffham,Norfolk,England",www.geonames.org/2636464
"Swallowcliffe,Wiltshire,England",www.geonames.org/3345422
"Swallowfield,Berkshire,England",www.geonames.org/7293972
"Swanage,Dorset,England",www.geonames.org/2636445
"Swanmore,Isle of Wight,England",www.geonames.org/2636438
"Swansea,Glamorgan,Wales",www.geonames.org/2636432
"Swansea,Tasmania,Australia",www.geonames.org/2147737
"Swansea,West Glamorgan,Wales",www.geonames.org/2636432
"Sweden",www.geonames.org/2661886
"Sweden,Sweden",www.geonames.org/2661886
"Swedish",www.geonames.org/2661886
"Swinderby,Lincolnshire,England",www.geonames.org/2636390
"Swindon,Wiltshire,England",www.geonames.org/2636389
"Swinton,Lancashire,England",www.geonames.org/2636373
"Swiss Cottage,Middlesex,England",www.geonames.org/6941041
"Sydenham,Kent,England",www.geonames.org/6693031
"Sydmonton,Hampshire,England",http://vocab.getty.edu/page/tgn/7026939
"Sydney,Australia",www.geonames.org/2147714
"Sydney,New South Wales,",www.geonames.org/2147714
"Sydney,New South Wales,Australia",www.geonames.org/2147714
"Syracuse,New York,USA",www.geonames.org/5140405
"Syracuse,Sicily,Italy",www.geonames.org/2523083
"São Francisco River,Brazil",www.geonames.org/9165693
"Sèvres,France",www.geonames.org/2974678
"Sécheron,Switzerland",www.geonames.org/2658659
"Tabasco,Mexico",www.geonames.org/3516458
"Table Mountain,South Africa",www.geonames.org/3360688
"Tacoma,Washington,USA",www.geonames.org/5812944
